NDA03,Haslemere And District Hospital Opd,,,,,, 	190 , 	190 , 	69 , 	121 ,-, 	8 ,-, 	17 , 	165 ,,, 	28 , 	23 , 	83 ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,*,*,*,*, 	16 , 	27 , 	39 , 	40 , 	51 ,-," 	5,410 ",-,-,*
NXP04,Hathaway Medical Centre,,,,,, 	301 , 	301 , 	185 , 	116 ,-,-, 	301 ,-,-,*,*,*,*, 	57 ,-,-,-,-,-,-,-,-,-,*,*, 	8 , 	26 , 	29 , 	29 , 	38 , 	24 , 	29 , 	34 , 	38 ,*, 	20 ,*,*,-,*,-, 	299 ,-
NHM15,Hazell Court Residential Home,,,,,, 	149 , 	149 , 	57 , 	92 ,-, 	11 ,-,-, 	138 ,,, 	18 , 	13 , 	83 ,-,-,-,-,-,-,-,-,-,-,-,*,*,*,*,*,*,*, 	11 ,*, 	27 , 	28 , 	37 , 	36 ,-," 	2,736 ",-,-,-
RR1-X,Heart Of England NHS Foundation Trust,,,,,," 	300,433 "," 	250,758 "," 	127,313 "," 	173,115 ", 	5 ," 	109,122 "," 	60,128 "," 	41,204 "," 	40,304 ", 	56 , 	38 , 	3 , 	1 , 	54 ," 	15,435 "," 	5,504 "," 	3,033 "," 	2,627 ", 	631 , 	828 ," 	1,276 "," 	1,581 "," 	2,031 "," 	13,661 "," 	18,402 "," 	17,256 "," 	13,368 "," 	11,265 "," 	13,994 "," 	15,928 "," 	17,457 "," 	17,399 "," 	22,147 "," 	25,064 "," 	24,509 "," 	24,753 "," 	19,250 "," 	12,176 "," 	64,013 "," 	542,977 "," 	42,464 "," 	26,016 "," 	18,252 "
RY4,Hertfordshire Community NHS Trust,,,,,," 	1,975 "," 	1,950 ", 	834 ," 	1,141 ",-, 	16 , 	52 ," 	1,204 ", 	678 ,,, 	30 , 	25 , 	81 ,-,-,-,-,-,*,-,*,-, 	6 ,*,*,*, 	11 , 	17 , 	31 , 	43 , 	78 , 	94 , 	156 , 	252 , 	373 , 	488 , 	411 , 	7 ," 	59,074 ",-, 	8 ,*
RWR,Hertfordshire Partnership University NHS Foundation Trust,,,,,," 	2,945 "," 	1,691 "," 	1,583 "," 	1,362 ",-, 	524 , 	373 , 	152 , 	642 ,*, 	1 , 	94 , 	27 , 	45 ,-,-,-, 	13 , 	21 , 	30 , 	46 , 	64 , 	46 , 	254 , 	308 , 	259 , 	276 , 	278 , 	249 , 	248 , 	165 , 	122 , 	122 , 	101 , 	133 , 	111 , 	55 , 	29 , 	6 ," 	171,413 ", 	8 ,*, 	11 
RQQ-X,Hinchingbrooke Health Care NHS Trust,,,,,," 	49,195 "," 	44,096 "," 	22,282 "," 	26,908 ", 	5 ," 	13,101 "," 	15,631 "," 	10,238 "," 	5,126 ", 	51 , 	37 , 	4 , 	1 , 	58 ," 	2,354 ", 	183 , 	208 , 	180 , 	35 , 	53 , 	163 , 	172 , 	198 ," 	1,536 "," 	2,073 "," 	2,347 "," 	2,035 "," 	1,885 "," 	2,245 "," 	2,841 "," 	3,085 "," 	3,475 "," 	4,894 "," 	5,116 "," 	5,124 "," 	4,013 "," 	2,950 "," 	1,901 "," 	20,933 "," 	85,880 "," 	4,310 "," 	1,935 "," 	1,124 "
RQX,Homerton University Hospital NHS Foundation Trust,,,,,," 	78,155 "," 	65,412 "," 	30,495 "," 	47,657 ", 	3 ," 	22,033 "," 	22,197 "," 	2,128 "," 	19,054 ", 	48 , 	38 , 	3 , 	1 , 	40 ," 	8,398 "," 	1,481 ", 	826 , 	562 , 	152 , 	243 , 	300 , 	381 , 	512 ," 	4,638 "," 	8,042 "," 	9,490 "," 	6,942 "," 	4,734 "," 	4,162 "," 	4,403 "," 	3,668 "," 	3,374 "," 	2,891 "," 	2,620 "," 	3,072 "," 	2,656 "," 	1,765 "," 	1,220 "," 	21,567 "," 	149,082 "," 	7,023 ", 	175 ," 	7,278 "
NVC25,Horton NHS Treatment Centre,,,,,," 	2,939 "," 	2,939 "," 	1,341 "," 	1,597 ", 	1 ,-," 	2,939 ",-,-, 	44 , 	15 , 	3 , 	3 , 	60 ,-,-,-,-,-,*,*, 	6 ,*, 	53 , 	88 , 	76 , 	88 , 	147 , 	228 , 	303 , 	315 , 	326 , 	409 , 	341 , 	306 , 	160 , 	67 , 	18 ," 	1,549 "," 	4,620 ",-,-,-
RY9,Hounslow And Richmond Community Healthcare NHS Trust,,,,,, 	379 , 	377 , 	147 , 	232 ,-,-,-,-, 	377 ,,, 	39 , 	22 , 	83 ,-,-,-,-,*,*,*,*,*,*,*,*,*,*,*,*, 	8 , 	6 , 	18 , 	21 , 	50 , 	69 , 	93 , 	104 ,-," 	14,254 ",-,-, 	10 
NTX19,Huddersfield Hospital - The One Health Group,,,,,, 	192 , 	192 , 	109 , 	83 ,-,-, 	192 ,-,-, 	93 , 	76 ,,, 	53 ,-,-,-,-,-,-,-,-,-,*,*, 	11 , 	12 , 	25 , 	31 , 	17 , 	22 , 	11 , 	21 , 	17 , 	10 ,*,*,*, 	192 ,-,-,-,-
RWA,Hull And East Yorkshire Hospitals NHS Trust,,,,,," 	180,725 "," 	153,488 "," 	84,030 "," 	96,695 ",-," 	53,530 "," 	60,935 "," 	26,240 "," 	12,783 ", 	59 , 	39 , 	4 , 	2 , 	54 ," 	8,249 "," 	3,652 "," 	2,564 "," 	2,092 ", 	528 , 	544 , 	764 , 	908 ," 	1,073 "," 	6,499 "," 	7,760 "," 	7,577 "," 	6,840 "," 	7,462 "," 	9,426 "," 	11,023 "," 	12,136 "," 	13,152 "," 	17,095 "," 	16,341 "," 	15,622 "," 	13,921 "," 	9,694 "," 	5,329 "," 	69,953 "," 	365,401 "," 	11,674 "," 	2,129 "," 	1,761 "
RV9-X,Humber NHS Foundation Trust,,,,,," 	3,305 "," 	2,701 "," 	1,710 "," 	1,595 ",-," 	1,620 ",*, 	976 ,*,,, 	31 , 	13 , 	60 ,-,-,-,-,*,*, 	7 , 	24 , 	34 , 	194 , 	188 , 	166 , 	164 , 	199 , 	187 , 	171 , 	158 , 	223 , 	185 , 	191 , 	301 , 	318 , 	342 , 	240 ,*," 	96,529 ", 	276 , 	14 ,*
RYJ,Imperial College Healthcare NHS Trust,,,,,," 	240,260 "," 	208,694 "," 	98,831 "," 	141,412 ", 	17 ," 	51,393 "," 	108,160 "," 	11,137 "," 	38,004 ", 	55 , 	19 , 	4 , 	1 , 	50 ," 	12,513 "," 	3,443 "," 	3,008 "," 	2,396 ", 	388 , 	563 , 	605 , 	839 , 	872 ," 	7,571 "," 	14,279 "," 	19,649 "," 	18,075 "," 	12,862 "," 	14,079 "," 	15,076 "," 	18,024 "," 	16,345 "," 	18,170 "," 	17,035 "," 	15,486 "," 	12,090 "," 	7,975 "," 	5,137 "," 	99,869 "," 	450,039 "," 	12,745 "," 	3,165 "," 	16,016 "
RGQ,Ipswich Hospital NHS Trust,,,,,," 	127,263 "," 	100,258 "," 	57,637 "," 	69,625 ", 	1 ," 	35,043 "," 	33,844 "," 	20,015 "," 	11,356 ", 	44 , 	32 , 	4 , 	1 , 	57 ," 	5,980 "," 	2,618 "," 	1,640 "," 	1,290 ", 	240 , 	377 , 	483 , 	555 , 	711 ," 	4,245 "," 	5,493 "," 	4,950 "," 	4,420 "," 	4,169 "," 	5,366 "," 	6,223 "," 	7,810 "," 	8,820 "," 	10,842 "," 	12,141 "," 	12,069 "," 	11,402 "," 	8,971 "," 	6,102 "," 	46,710 "," 	214,766 "," 	9,710 ", 	923 ," 	3,973 "
R1F-X,Isle Of Wight NHS Trust,,,,,," 	34,055 "," 	28,101 "," 	15,618 "," 	18,436 ", 	1 ," 	11,904 "," 	12,406 "," 	1,047 "," 	2,744 ", 	62 , 	37 , 	7 , 	2 , 	58 ," 	1,633 ", 	686 , 	496 , 	418 , 	137 , 	145 , 	139 , 	125 , 	130 , 	940 ," 	1,146 ", 	999 , 	927 , 	957 ," 	1,390 "," 	1,579 "," 	1,881 "," 	2,197 "," 	3,021 "," 	3,742 "," 	3,391 "," 	3,082 "," 	2,691 "," 	1,914 "," 	10,881 "," 	115,383 "," 	2,141 ", 	866 , 	502 
RGP,James Paget University Hospitals NHS Foundation Trust,,,,,," 	72,753 "," 	62,534 "," 	32,882 "," 	39,871 ",-," 	20,945 "," 	25,487 "," 	11,142 "," 	4,960 ", 	50 , 	28 , 	5 , 	2 , 	59 ," 	3,406 "," 	1,204 ", 	812 , 	703 , 	197 , 	212 , 	268 , 	320 , 	305 ," 	1,978 "," 	2,497 "," 	2,197 "," 	1,988 "," 	2,170 "," 	3,034 "," 	3,517 "," 	4,083 "," 	4,670 "," 	6,527 "," 	7,882 "," 	7,595 "," 	7,369 "," 	6,050 "," 	3,607 "," 	31,525 "," 	157,824 "," 	6,077 "," 	1,964 ", 	898 
RXY,Kent And Medway NHS And Social Care Partnership Trust,,,,,," 	4,291 "," 	3,320 "," 	2,185 "," 	2,106 ",-," 	2,005 ", 	593 , 	576 , 	146 , 	1 , 	1 , 	56 , 	14 , 	45 ,-,-,-,-,-,-,*, 	85 ,*, 	394 , 	505 , 	411 , 	401 , 	392 , 	404 , 	369 , 	277 , 	200 , 	217 , 	156 , 	165 , 	116 , 	83 , 	27 ,*," 	194,501 ", 	28 , 	12 ,*
RYY,Kent Community Health NHS Foundation Trust,,,,,," 	2,407 "," 	2,406 ", 	946 ," 	1,461 ",-, 	44 ,-,-," 	2,362 ",,, 	28 , 	21 , 	82 ,-,-,-,-,*,*,*,*,*,*,*,*,*, 	10 , 	16 , 	24 , 	75 , 	56 , 	119 , 	167 , 	272 , 	522 , 	620 , 	520 , 	26 ," 	65,563 ",-,-, 	29 
RNQ,Kettering General Hospital NHS Foundation Trust,,,,,," 	103,403 "," 	93,335 "," 	44,946 "," 	58,457 ",-," 	34,967 "," 	34,280 "," 	11,664 "," 	12,424 ", 	73 , 	34 , 	4 , 	1 , 	54 ," 	5,646 "," 	2,148 "," 	1,413 "," 	1,101 ", 	334 , 	375 , 	393 , 	443 , 	670 ," 	4,196 "," 	5,554 "," 	4,824 "," 	4,035 "," 	3,525 "," 	4,392 "," 	5,215 "," 	8,339 "," 	6,621 "," 	8,879 "," 	9,255 "," 	8,126 "," 	7,415 "," 	5,880 "," 	4,305 "," 	41,242 "," 	225,251 "," 	11,746 ", 	801 ," 	5,105 "
ADP02,Kims Hospital (Newnham Court),,,,,," 	2,681 "," 	2,681 "," 	1,171 "," 	1,510 ",-,-," 	2,681 ",-,-, 	64 , 	57 , 	2 , 	2 , 	55 ,-,-,-,-,-,-,-,-,*,*, 	91 , 	136 , 	168 , 	199 , 	276 , 	294 , 	305 , 	260 , 	305 , 	262 , 	164 , 	85 , 	32 ,*," 	1,909 "," 	1,499 ",-,-,-
RJZ,King's College Hospital NHS Foundation Trust,,,,,," 	252,946 "," 	208,966 "," 	112,787 "," 	140,138 ", 	21 ," 	58,234 "," 	93,313 "," 	28,946 "," 	28,473 ",,, 	5 , 	2 , 	51 ," 	15,331 "," 	4,892 "," 	4,965 "," 	4,164 ", 	988 , 	916 ," 	1,043 "," 	1,085 "," 	1,249 "," 	8,998 "," 	13,023 "," 	15,137 "," 	14,202 "," 	11,473 "," 	13,230 "," 	16,326 "," 	16,039 "," 	15,605 "," 	18,150 "," 	17,678 "," 	17,398 "," 	16,560 "," 	13,157 "," 	9,297 "," 	99,518 "," 	558,726 "," 	11,885 "," 	6,156 "," 	7,730 "
RAX,Kingston Hospital NHS Foundation Trust,,,,,," 	88,728 "," 	74,974 "," 	33,160 "," 	55,566 ", 	2 ," 	26,433 "," 	22,566 "," 	2,373 "," 	23,602 ", 	46 , 	36 , 	3 , 	1 , 	48 ," 	8,601 "," 	2,317 "," 	1,556 "," 	1,005 ", 	217 , 	270 , 	292 , 	333 , 	396 ," 	3,017 "," 	4,948 "," 	8,306 "," 	7,248 "," 	3,870 "," 	3,264 "," 	3,730 "," 	3,513 "," 	3,516 "," 	4,854 "," 	5,039 "," 	5,428 "," 	5,879 "," 	5,176 "," 	4,463 "," 	20,560 "," 	163,417 "," 	9,427 "," 	1,852 "," 	11,426 "
RW5,Lancashire Care NHS Foundation Trust,,,,,," 	4,606 "," 	3,346 "," 	2,410 "," 	2,196 ",-," 	2,717 ", 	15 , 	520 , 	94 ,*,*,*,*, 	46 ,*,*,*,*,*,*, 	50 , 	53 , 	94 , 	424 , 	463 , 	449 , 	408 , 	367 , 	459 , 	359 , 	278 , 	216 , 	252 , 	172 , 	193 , 	150 , 	83 , 	63 , 	250 ," 	189,566 ", 	27 ,*,*
RXN,Lancashire Teaching Hospitals NHS Foundation Trust,,,,,," 	148,286 "," 	129,541 "," 	63,654 "," 	84,577 ", 	55 ," 	46,504 "," 	46,645 "," 	17,393 "," 	18,999 ", 	70 , 	45 , 	4 , 	1 , 	51 ," 	7,270 "," 	4,082 "," 	2,844 "," 	2,123 ", 	441 , 	516 , 	668 , 	743 , 	999 ," 	7,191 "," 	9,641 "," 	9,421 "," 	6,631 "," 	5,779 "," 	7,137 "," 	8,489 "," 	8,816 "," 	9,098 "," 	11,623 "," 	11,988 "," 	11,405 "," 	9,695 "," 	6,907 "," 	4,136 "," 	53,121 "," 	335,279 "," 	14,575 "," 	2,700 "," 	8,980 "
NXP20,Lawn Medical Centre,,,,,, 	46 , 	46 , 	21 , 	25 ,-,-, 	46 ,-,-,,, 	-   , 	-   , 	59 ,-,-,-,-,-,-,-,-,-,-,-,*,*, 	9 ,*,*,*,*,*,*, 	7 ,*,*,-,-,-,-, 	46 ,-
RGD,Leeds And York Partnership NHS Foundation Trust,,,,,," 	2,526 "," 	1,940 "," 	1,402 "," 	1,124 ",-," 	1,278 ", 	90 , 	416 , 	156 ,,, 	56 , 	21 , 	41 ,-,-,-, 	8 , 	6 , 	18 , 	17 , 	36 , 	46 , 	317 , 	366 , 	263 , 	256 , 	262 , 	215 , 	121 , 	166 , 	85 , 	73 , 	58 , 	65 , 	56 , 	43 , 	27 ,-," 	134,189 ", 	23 ,-,-
RY6,Leeds Community Healthcare NHS Trust,,,,,, 	942 , 	725 , 	341 , 	601 ,-, 	600 ,-, 	125 ,-,,, 	26 , 	19 , 	82 ,-,-,-,-,-,-,-,-,-,*,*,*,*, 	9 , 	9 , 	21 , 	10 , 	11 , 	49 , 	60 , 	96 , 	180 , 	239 , 	249 ,-," 	19,083 ",*,*,-
RR8,Leeds Teaching Hospitals NHS Trust,,,,,," 	247,852 "," 	209,218 "," 	113,355 "," 	134,496 ", 	1 ," 	80,536 "," 	81,135 "," 	23,477 "," 	24,070 ", 	55 , 	36 , 	5 , 	1 , 	50 ," 	14,366 "," 	8,143 "," 	6,689 "," 	6,168 "," 	1,173 "," 	1,449 "," 	1,449 "," 	1,466 "," 	1,657 "," 	9,943 "," 	11,700 "," 	12,915 "," 	10,766 "," 	10,046 "," 	11,823 "," 	14,184 "," 	15,082 "," 	15,735 "," 	18,720 "," 	17,803 "," 	18,095 "," 	16,794 "," 	12,312 "," 	7,939 "," 	77,449 "," 	654,639 "," 	19,453 "," 	5,601 "," 	3,872 "
ACG07,"Leicester, Leicestershire & Rutland Cataract Service",,,,,," 	1,465 "," 	1,465 ", 	622 , 	843 ,-,-,-,-," 	1,465 ",,,,, 	74 ,*,*,*,*,*,*,*,*,*,*,*,*,*,*, 	9 , 	29 , 	60 , 	122 , 	189 , 	275 , 	317 , 	256 , 	157 , 	45 ,-,-,-,-,-
RT5,Leicestershire Partnership NHS Trust,,,,,," 	6,950 "," 	6,046 "," 	3,241 "," 	3,709 ",-," 	3,382 ", 	744 , 	901 ," 	1,019 ", 	14 , 	3 , 	39 , 	17 , 	67 ,-,-,-, 	11 , 	10 , 	17 , 	13 , 	30 , 	43 , 	374 , 	332 , 	294 , 	190 , 	206 , 	272 , 	233 , 	183 , 	206 , 	366 , 	500 , 	704 , 	961 ," 	1,087 ", 	896 ,*," 	208,910 ", 	22 , 	25 , 	16 
RJ2,Lewisham And Greenwich NHS Trust,,,,,," 	163,466 "," 	133,910 "," 	67,026 "," 	96,422 ", 	18 ," 	54,084 "," 	39,788 "," 	10,914 "," 	29,124 ", 	53 , 	24 , 	4 , 	1 , 	48 ," 	15,714 "," 	5,107 "," 	3,153 "," 	2,434 ", 	563 , 	522 , 	596 , 	817 , 	987 ," 	6,272 "," 	9,386 "," 	10,995 "," 	9,640 "," 	6,585 "," 	7,074 "," 	8,254 "," 	10,044 "," 	8,522 "," 	9,533 "," 	10,456 "," 	10,400 "," 	10,047 "," 	8,731 "," 	6,670 "," 	45,355 "," 	393,564 "," 	17,091 "," 	1,185 "," 	9,760 "
RY5,Lincolnshire Community Health Services NHS Trust,,,,,," 	1,870 "," 	1,870 ", 	938 , 	932 ,-, 	663 ,-, 	822 , 	385 ,,, 	16 , 	11 , 	72 ,-,-,-,-,-,-,*,*,*, 	17 , 	18 , 	28 , 	20 , 	18 , 	27 , 	77 , 	62 , 	206 , 	222 , 	230 , 	220 , 	347 , 	211 , 	162 , 	813 ," 	16,613 ", 	49 ,*,-
RP7,Lincolnshire Partnership NHS Foundation Trust,,,,,," 	1,026 ", 	889 , 	516 , 	510 ,-, 	776 , 	32 , 	53 , 	28 ,*, 	19 , 	86 , 	39 , 	49 ,-,-,-, 	10 , 	11 , 	23 , 	24 , 	13 , 	9 , 	90 , 	78 , 	65 , 	80 , 	61 , 	68 , 	75 , 	46 , 	50 , 	67 , 	78 , 	61 , 	56 , 	32 , 	19 ,-," 	78,942 ", 	7 ,-,-
NAM04,Liskeard Community Hospital,,,,,, 	58 , 	58 , 	42 , 	16 ,-,-, 	20 ,-, 	38 ,,,,, 	63 ,-,-,-,-,*,*,*,*,*,*,*,*,*,*, 	7 , 	6 , 	6 ,*, 	8 ,*, 	8 ,*,*,-, 	20 ,-,-,-,-
RY1,Liverpool Community Health NHS Trust,,,,,, 	394 , 	394 , 	148 , 	246 ,-, 	114 ,-,-, 	280 ,,, 	31 , 	24 ,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-," 	12,051 ",*,-,*
RBQ,Liverpool Heart And Chest Hospital NHS Foundation Trust,,,,,," 	14,635 "," 	13,680 "," 	9,400 "," 	5,235 ",-," 	3,503 "," 	7,689 "," 	1,261 "," 	1,227 ", 	38 , 	29 , 	6 , 	3 , 	64 ,*,*,*,*,*,*, 	44 , 	27 , 	36 , 	231 , 	260 , 	228 , 	230 , 	369 , 	683 ," 	1,089 "," 	1,550 "," 	1,820 "," 	2,193 "," 	2,161 "," 	1,849 "," 	1,196 ", 	497 , 	138 ," 	4,732 "," 	55,802 ", 	728 , 	261 , 	324 
REP,Liverpool Women's NHS Foundation Trust,,,,,," 	45,653 "," 	44,755 "," 	5,037 "," 	40,611 ", 	5 ," 	1,769 "," 	9,659 "," 	2,013 "," 	31,314 ", 	22 , 	14 , 	2 , 	1 , 	25 ," 	9,613 ",-,-, 	16 , 	49 , 	101 , 	316 , 	447 , 	749 ," 	5,991 "," 	8,766 "," 	7,867 "," 	4,108 "," 	1,394 ", 	798 , 	727 , 	535 , 	318 , 	341 , 	242 , 	216 , 	106 , 	55 , 	9 ," 	9,395 "," 	57,549 ", 	275 , 	545 ," 	13,843 "
NR501,Livewell Southwest,,,,,, 	785 , 	767 , 	314 , 	471 ,-, 	67 , 	43 ,-, 	657 , 	20 , 	7 , 	27 , 	23 , 	80 ,-,-,-,-,*,*,*,*,*,*,*,*,*,*, 	8 , 	6 , 	15 , 	20 , 	37 , 	80 , 	104 , 	199 , 	171 , 	135 ,-," 	20,986 ",*,*, 	9 
NDAJ0,Livingstone Community Hospital,,,,,, 	39 , 	39 , 	12 , 	27 ,-,-,-,-, 	39 ,,, 	25 , 	22 , 	83 ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,*,*,*,*,*,*,*, 	15 ,*,-, 	967 ,-,-,-
R1K,London North West Healthcare NHS Trust,,,,,," 	206,967 "," 	162,156 "," 	97,518 "," 	109,441 ", 	8 ," 	63,456 "," 	48,324 "," 	32,449 "," 	17,927 ", 	39 , 	23 , 	4 , 	1 , 	54 ," 	7,961 "," 	3,881 "," 	2,884 "," 	2,349 ", 	525 , 	587 , 	812 , 	922 ," 	1,034 "," 	7,385 "," 	10,887 "," 	11,851 "," 	10,230 "," 	8,858 "," 	10,063 "," 	11,142 "," 	16,892 "," 	12,906 "," 	13,978 "," 	15,164 "," 	17,385 "," 	17,023 "," 	12,535 "," 	8,589 "," 	69,123 "," 	413,419 "," 	19,456 "," 	3,301 "," 	6,589 "
RC9,Luton And Dunstable University Hospital NHS Foundation Trust,,,,,," 	131,652 "," 	108,814 "," 	55,638 "," 	76,013 ", 	1 ," 	43,229 "," 	33,974 "," 	8,949 "," 	22,662 ", 	42 , 	27 , 	3 , 	1 , 	49 ," 	9,622 "," 	3,879 "," 	2,439 "," 	2,118 ", 	522 , 	486 , 	573 , 	603 , 	864 ," 	5,964 "," 	9,356 "," 	9,165 "," 	6,867 "," 	4,749 "," 	5,711 "," 	6,513 "," 	7,858 "," 	7,051 "," 	7,843 "," 	8,537 "," 	9,681 "," 	8,630 "," 	7,140 "," 	4,525 "," 	33,366 "," 	239,705 "," 	15,542 "," 	4,069 "," 	11,665 "
RWF,Maidstone And Tunbridge Wells NHS Trust,,,,,," 	124,807 "," 	109,988 "," 	54,794 "," 	70,013 ",-," 	44,276 "," 	47,374 "," 	4,903 "," 	13,435 ", 	52 , 	32 , 	4 , 	1 , 	54 ," 	8,665 "," 	2,006 "," 	1,544 "," 	1,505 ", 	368 , 	431 , 	596 , 	712 , 	684 ," 	3,862 "," 	5,290 "," 	5,859 "," 	5,304 "," 	4,730 "," 	5,624 "," 	6,392 "," 	10,855 "," 	6,957 "," 	9,603 "," 	10,124 "," 	10,263 "," 	9,665 "," 	8,037 "," 	5,410 "," 	44,647 "," 	288,705 "," 	13,408 ", 	911 ," 	2,625 "
RPA,Medway NHS Foundation Trust,,,,,," 	91,703 "," 	77,250 "," 	40,219 "," 	51,477 ", 	7 ," 	35,997 "," 	23,274 "," 	6,418 "," 	11,561 ", 	76 , 	42 , 	4 , 	1 , 	49 ," 	8,152 "," 	3,235 "," 	2,169 "," 	1,494 ", 	315 , 	351 , 	426 , 	459 , 	555 ," 	3,559 "," 	4,843 "," 	4,663 "," 	3,726 "," 	3,395 "," 	4,094 "," 	5,135 "," 	5,045 "," 	5,435 "," 	7,199 "," 	6,740 "," 	6,421 "," 	6,306 "," 	4,843 "," 	2,918 "," 	22,916 "," 	216,591 "," 	12,169 "," 	1,312 "," 	1,972 "
NAM02,Meneage Street Surgery,,,,,, 	8 , 	8 ,*,*,-,-,*,-,*,,,,, 	53 ,-,-,-,-,-,-,-,-,-,-,-,*,*,*,*,*,*,*,*,*,-,-,-,-,*,-,-,-,-
RW4,Mersey Care NHS Foundation Trust,,,,,," 	3,546 "," 	2,868 "," 	1,995 "," 	1,551 ",-," 	2,491 ", 	166 ,-, 	211 , 	13 , 	9 , 	46 , 	13 , 	43 ,-,-,-,-,-,*,*, 	44 , 	44 , 	296 , 	367 , 	399 , 	446 , 	416 , 	419 , 	328 , 	216 , 	168 , 	121 , 	80 , 	67 , 	63 , 	28 , 	26 ,-," 	137,577 ", 	31 , 	7 ,*
RBT,Mid Cheshire Hospitals NHS Foundation Trust,,,,,," 	92,470 "," 	80,662 "," 	39,371 "," 	53,099 ",-," 	34,509 "," 	32,072 "," 	3,410 "," 	10,671 ", 	32 , 	21 , 	4 , 	1 , 	54 ," 	4,788 "," 	1,872 ", 	976 , 	923 , 	203 , 	301 , 	397 , 	584 , 	722 ," 	4,273 "," 	4,746 "," 	4,600 "," 	3,429 "," 	3,135 "," 	4,336 "," 	5,284 "," 	6,500 "," 	5,485 "," 	7,162 "," 	7,410 "," 	8,049 "," 	7,286 "," 	5,909 "," 	3,768 "," 	31,829 "," 	182,259 "," 	14,610 ", 	668 ," 	5,377 "
RQ8,Mid Essex Hospital Services NHS Trust,,,,,," 	109,250 "," 	96,017 "," 	49,680 "," 	59,570 ",-," 	35,231 "," 	33,771 "," 	16,432 "," 	10,583 ", 	69 , 	47 , 	4 , 	1 , 	54 ," 	6,762 "," 	2,689 "," 	1,611 "," 	1,369 ", 	337 , 	381 , 	424 , 	498 , 	505 ," 	3,316 "," 	4,819 "," 	5,028 "," 	4,306 "," 	4,168 "," 	5,158 "," 	5,900 "," 	6,528 "," 	6,733 "," 	8,809 "," 	9,503 "," 	9,410 "," 	9,102 "," 	6,904 "," 	4,535 "," 	40,211 "," 	202,062 "," 	9,975 "," 	3,463 "," 	2,274 "
RXF-X,Mid Yorkshire Hospitals NHS Trust,,,,,," 	199,252 "," 	165,777 "," 	86,949 "," 	112,303 ",-," 	68,108 "," 	49,849 "," 	24,351 "," 	23,469 ", 	64 , 	35 , 	4 , 	1 , 	53 ," 	10,099 "," 	4,497 "," 	3,040 "," 	2,569 ", 	555 , 	661 , 	889 ," 	1,104 "," 	1,251 "," 	9,069 "," 	11,188 "," 	10,534 "," 	7,687 "," 	7,892 "," 	10,099 "," 	11,435 "," 	11,351 "," 	13,243 "," 	16,407 "," 	17,027 "," 	15,531 "," 	15,355 "," 	10,520 "," 	6,683 "," 	66,254 "," 	376,955 "," 	27,447 "," 	1,345 "," 	9,417 "
NDA26,Milford Specialist Rehabilitation Hospital,,,,,, 	326 , 	326 , 	123 , 	203 ,-,*,-, 	92 ,*,,, 	36 , 	30 , 	85 ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,*,*,*,*, 	21 , 	36 , 	65 , 	82 , 	103 ,-," 	11,755 ",-,-,-
RD8,Milton Keynes University Hospital NHS Foundation Trust,,,,,," 	81,667 "," 	70,301 "," 	36,063 "," 	45,604 ",-," 	27,623 "," 	21,153 "," 	10,841 "," 	10,684 ", 	54 , 	34 , 	4 , 	1 , 	49 ," 	6,296 "," 	3,565 "," 	1,968 "," 	1,370 ", 	323 , 	250 , 	335 , 	336 , 	391 ," 	2,785 "," 	4,028 "," 	4,521 "," 	3,618 "," 	3,247 "," 	3,686 "," 	4,023 "," 	5,218 "," 	5,120 "," 	6,473 "," 	6,182 "," 	5,825 "," 	5,167 "," 	4,018 "," 	2,623 "," 	28,136 "," 	172,923 "," 	8,024 ", 	423 ," 	2,722 "
RP6,Moorfields Eye Hospital NHS Foundation Trust,,,,,," 	37,196 "," 	37,196 "," 	17,829 "," 	19,363 ", 	4 ," 	2,706 "," 	34,397 ",*,*, 	42 ,*,*,*, 	62 , 	79 , 	466 , 	351 , 	298 , 	80 , 	112 , 	134 , 	109 , 	105 , 	672 , 	949 , 	965 , 	983 ," 	1,065 "," 	1,550 "," 	2,164 "," 	2,741 "," 	3,590 "," 	4,642 "," 	4,929 "," 	4,888 "," 	3,649 "," 	1,947 ", 	597 ," 	33,372 "," 	2,219 "," 	2,415 ", 	300 ,-
NAM06,Morrab Surgery,,,,,, 	18 , 	18 ,*,*,-,-,*,-,*,,,,, 	60 ,-,-,-,-,-,-,-,-,-,-,-,*,*,*,*, 	8 ,*,*,*,*,*,*,*,-,*,-,-,-,-
NR527,Mount Gould Hospital,,,,,, 	109 , 	108 , 	66 , 	43 ,-,*, 	14 ,-,*,*,*,*,*, 	56 ,-,-,-,-,*,*,*,*,*,*,*,*,*, 	6 ,*,*, 	13 , 	10 , 	9 , 	9 , 	8 ,*,*,*,-," 	5,446 ",-,-,-
