NTX12,One Health Group Clinic - Claremont,,,,,,"1,195","1,195",560,630,0,0,"1,195",0,0,54,40,,,52,0,0,0,0,0,0,0,*,10,55,50,85,75,115,145,155,110,115,85,95,55,30,10,0,"1,195",0,0,0,0
NTX09,One Health Group Clinic - Gainsborough,,,,,,320,320,135,185,0,0,320,0,0,95,51,,,58,0,0,0,0,0,0,0,0,0,*,*,15,25,15,35,40,45,25,40,30,25,10,10,0,320,0,0,0,0
NTX06,One Health Group Clinic - Osset,,,,,,295,295,150,145,0,0,295,0,0,108,67, 	4 ,4,54,0,0,0,0,0,0,0,0,0,*,10,15,20,30,30,40,40,35,25,20,20,*,*,0,295,10,0,0,0
NTX11,One Health Group Clinic - Thornbury,,,,,,"2,995","2,995","1,430","1,565",0,0,"2,995",0,0,94,55, 	2 ,1,53,0,0,0,0,0,0,*,*,*,95,110,155,185,280,400,355,370,280,275,235,150,65,20,0,"2,935",95,0,0,0
NTX01,One Health Group Ltd,,,,,,665,665,370,295,0,0,665,0,0,91,61, 	1 ,1,53,0,0,0,0,0,0,0,*,*,20,30,50,40,55,80,80,75,60,65,60,30,10,*,0,645,20,0,0,0
NNH04,Optegra (Manchester Eye Hospital),,,,,,"4,110","4,110","1,660","2,450",0,0,0,"4,110",0,,,,,77,0,0,0,0,0,0,0,0,0,*,*,10,10,15,45,65,125,160,360,695,825,850,705,230,"4,110",0,0,0,0
NNH06,Optegra (Solent Eye Hospital),,,,,,135,135,50,90,0,0,0,135,0,,,,,73,0,0,0,0,0,0,0,0,0,0,*,0,*,0,0,*,*,10,15,30,25,25,15,*,135,0,0,0,0
NNH03,Optegra (Surrey Eye Hospital),,,,,,145,145,65,75,0,0,0,145,0,,,,,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*,10,10,30,25,30,25,*,145,0,0,0,0
NNH07,Optegra London Eye Hospital,,,,,,350,350,120,230,0,0,0,350,0,,,,,71,0,0,0,0,0,0,0,0,0,*,*,*,*,0,*,15,15,40,55,80,50,35,30,10,350,0,0,0,0
NNH02,Optegra Yorkshire Eye Hospital,,,,,,820,820,320,500,0,0,0,820,0,,,,,75,0,0,0,0,0,0,0,0,0,*,*,*,*,10,10,20,25,50,85,145,170,150,110,35,820,0,0,0,0
NQM01,Orthopaedics & Spine Specialist Hospital Site,,,,,,310,280,145,170,0,0,280,0,0,,, 	- 0,0,57,0,0,0,0,0,0,0,0,*,*,*,15,15,20,25,50,30,40,30,35,20,15,*,0,135,0,0,15,0
RNU,Oxford Health NHS Foundation Trust,,,,,,"3,715","3,010","1,735","1,980",*,"1,675",275,865,200,,, 	115 ,33,60,0,0,0,40,35,25,40,30,45,235,225,210,180,145,195,190,150,135,150,170,260,370,435,440,0,"226,975",15,*,0
RTH,Oxford University Hospitals NHS Foundation Trust,,,,,,"229,715","200,690","109,780","119,935",*,"73,700","85,110","21,905","19,975",48,28, 	4 ,1,51,"12,355","7,020","5,285","4,530","1,050","1,010","1,120","1,270","1,355","7,995","10,500","11,685","10,380","8,660","10,560","13,140","15,555","14,395","16,940","19,155","17,120","15,185","11,635","7,495","85,765","435,110","27,655","2,940","3,560"
RPG,Oxleas NHS Foundation Trust,,,,,,"3,070","2,470","1,810","1,260",0,"1,400",145,655,270,*,*,*,*,41,*,*,15,30,*,*,10,55,65,340,375,355,320,280,295,225,190,140,80,70,60,45,30,25,*,"135,455",25,15,*
NY601,Pain Management Solutions - Oaks Park Pcc,,,,,,"1,370","1,370",510,840,25,0,"1,370",0,0,1,1, 	0 ,0,58,0,0,0,0,0,0,0,0,0,25,35,60,60,90,135,170,160,145,120,145,100,80,40,10,"1,320",20,0,50,0
NVC14,Park Hill Hospital,,,,,,945,945,335,610,0,0,945,0,0,60,12, 	2 ,3,55,0,0,0,0,0,0,0,*,*,25,40,35,50,45,95,125,115,110,100,110,60,20,10,0,750,480,0,0,0
NQT5H,Paulton Memorial Hospital,,,,,,275,275,85,190,0,20,0,0,255,,, 	36 ,31,83,0,0,0,0,0,0,0,0,0,0,*,0,0,*,0,0,*,10,*,20,35,55,75,70,0,"9,935",0,0,*
NTPH5,Peninsula NHS Treatment Centre,,,,,,"5,925","5,180","2,575","3,355",0,0,"5,180",0,0,80,69, 	2 ,2,63,0,0,0,0,0,0,0,10,10,80,130,140,195,235,355,460,550,645,770,910,685,460,230,50,"4,580","3,325",0,120,0
RW6,Pennine Acute Hospitals NHS Trust,,,,,,"232,500","193,850","106,100","126,395",*,"89,555","58,685","24,740","20,870",55,38, 	4 ,1,52,"15,075","7,325","3,450","2,660",495,630,905,975,"1,095","7,405","10,570","10,490","9,090","8,300","11,155","13,355","14,325","15,875","18,185","20,710","19,385","16,975","11,915","7,200","71,985","430,320","32,450","2,600","3,165"
NEQ01,Phoenix Health Solutions Limited,,,,,,"2,930","2,930","1,255","1,670",*,0,"2,930",0,0,41,30, 	3 ,1,57,0,0,*,*,*,*,0,10,10,65,115,155,190,185,280,285,225,260,270,285,250,205,85,25,"2,850",205,0,0,0
NVC15,Pinehill Hospital,,,,,,"4,725","4,725","2,145","2,580",0,0,"4,725",0,0,84,42, 	2 ,2,57,0,0,0,0,0,0,0,*,15,120,185,250,320,325,430,450,460,400,440,485,360,280,140,35,"3,950","1,845",0,0,0
NEY01,Pioneer Healthcare Ltd - Claremont Hospital,,,,,,285,235,135,150,0,0,235,0,0,,, 	1 ,1,56,0,0,0,0,0,0,0,0,0,0,*,10,25,25,30,35,35,25,20,35,25,*,0,0,0,"34,215",0,70,0
RK9,Plymouth Hospitals NHS Trust,,,,,,"160,625","121,740","75,030","85,595",*,"52,455","42,555","17,555","9,180",59,32, 	4 ,2,56,"6,540","3,915","2,335","2,205",545,500,745,735,910,"5,605","6,375","6,135","5,255","4,915","6,795","9,115","10,055","10,935","13,700","17,100","14,965","13,670","10,355","6,710","49,430","325,420","12,615","1,650","1,815"
RD3,Poole Hospital NHS Foundation Trust,,,,,,"90,070","78,255","39,550","50,515",0,"37,195","15,045","15,890","10,125",54,31, 	4 ,1,52,"6,520","3,125","1,925","1,850",440,385,410,470,525,"2,965","3,935","4,135","3,545","2,685","3,300","4,155","6,300","4,800","5,540","7,080","6,550","7,085","6,340","4,840","27,590","188,250","12,930",585,"2,345"
RHU,Portsmouth Hospitals NHS Trust,,,,,,"169,870","137,780","76,460","93,410",*,"53,910","51,935","18,035","13,900",56,37, 	5 ,1,56,"8,230","3,065","2,035","1,675",480,495,625,795,940,"5,940","7,705","7,515","6,030","5,330","7,150","8,790","12,830","10,280","12,980","15,965","14,345","14,250","12,160","8,060","58,615","401,065","15,425","2,840","2,710"
NAM01,Probus Surgical Centre,,,,,,"2,555","2,555","1,525","1,030",0,0,"2,555",0,0,,,,,66,0,0,0,0,0,0,0,*,*,10,40,105,125,125,110,110,160,165,265,390,385,350,180,35,"2,555",0,0,0,0
RPC,Queen Victoria Hospital NHS Foundation Trust,,,,,,"21,540","21,525","11,405","10,135",0,"5,395","14,540","1,555",30,58,37, 	2 ,1,50,65,640,640,845,200,185,195,205,215,"1,105","1,155","1,065",985,995,"1,290","1,470","1,470","1,305","1,390","1,725","1,425","1,370",950,490,"12,000","14,700","3,190",390,15
NVC0M,Ramsay Croydon Day Hospital,,,,,,30,30,15,15,0,0,30,0,0,,,,,65,0,0,0,0,0,0,0,0,0,0,*,*,*,0,*,*,*,0,*,*,*,*,*,0,30,0,0,0,0
NVC16,Renacres Hospital,,,,,,"4,870","4,870","2,040","2,830",*,0,"4,870",0,0,66,28, 	2 ,2,58,0,0,0,0,0,0,0,10,15,135,180,195,230,290,460,505,485,495,470,520,425,290,125,25,"4,245","1,235",0,0,0
NVC19,Rivers Hospital,,,,,,"9,855","9,855","4,145","5,710",0,0,"9,855",0,0,107,24, 	2 ,2,56,0,0,0,0,0,0,0,25,60,320,395,510,610,765,900,955,915,850,905,"1,050",790,530,220,40,"8,850","2,425",0,0,0
RXE,Rotherham Doncaster And South Humber NHS Foundation Trust,,,,,,"2,485","2,255","1,215","1,270",*,925,120,"1,160",55,*,*,*,*,59,0,0,0,*,0,0,*,20,10,160,160,165,165,155,130,130,105,130,160,190,175,225,220,180,0,"109,475",15,15,*
NVC17,Rowley Hall Hospital,,,,,,"5,700","5,700","2,255","3,440",*,0,"5,700",0,0,111,42, 	2 ,2,59,0,0,0,0,0,0,0,10,15,145,180,215,240,295,495,590,495,535,650,645,545,405,200,35,"4,965","1,720",0,0,0
RHW,Royal Berkshire NHS Foundation Trust,,,,,,"160,195","107,830","71,990","88,200",10,"42,330","43,880","3,280","18,335",50,30, 	3 ,1,55,"9,595","3,525","2,150","1,875",515,600,690,760,745,"5,250","7,455","8,700","7,200","5,680","6,540","7,765","8,550","9,110","10,720","14,185","14,155","13,965","11,300","8,630","40,690","243,430","13,030","1,170","7,575"
RT3,Royal Brompton & Harefield NHS Foundation Trust,,,,,,"42,325","39,670","23,190","19,135",*,"3,895","15,140","19,790",845,,, 	6 ,2,51,"1,830","1,275",950,895,225,225,200,245,235,"1,110","1,280","1,555","1,840","1,885","2,815","3,200","3,630","3,750","3,945","4,105","3,175","2,000",940,235,"18,710","123,750",340,"1,720",125
REF-X,Royal Cornwall Hospitals NHS Trust,,,,,,"174,820","130,095","78,790","96,030",*,"44,285","42,580","27,510","15,715",61,40, 	3 ,1,56,"6,700","3,310","2,065","1,780",470,520,700,740,970,"6,040","7,950","7,550","6,350","5,060","6,825","8,635","13,025","11,585","15,140","18,380","16,235","14,315","10,895","7,060","61,320","238,410","13,690","2,270","8,220"
RH8,Royal Devon And Exeter NHS Foundation Trust,,,,,,"171,475","123,535","81,495","89,975",0,"39,875","49,390","25,605","8,665",55,30, 	4 ,1,59,"6,720","3,195","1,755","1,915",480,495,615,635,790,"4,365","5,400","5,830","5,200","4,885","7,020","8,580","10,255","11,300","15,530","18,960","17,305","16,565","13,795","9,015","63,290","283,960","11,595","1,525","1,635"
RAL,Royal Free London NHS Foundation Trust,,,,,,"203,145","175,710","86,655","116,485",*,"56,935","68,405","17,400","32,970",51,31, 	4 ,1,53,"11,200","3,475","2,415","2,355",530,535,685,790,840,"6,755","11,640","14,760","12,065","8,760","9,195","11,315","11,830","11,770","13,970","15,500","14,515","15,085","12,380","9,380","71,910","437,955","17,155","1,650","14,290"
RQ6,Royal Liverpool And Broadgreen University Hospitals NHS Trust,,,,,,"120,565","92,485","60,285","60,280",*,"39,525","29,145","23,240",575,64,36, 	6 ,1,60,0,50,425,220,45,285,400,685,840,"4,230","4,760","4,725","4,645","4,995","6,935","8,760","10,045","10,460","12,020","12,280","11,195","10,290","6,745","3,660","44,205","282,825","14,125",520,10
RAN,Royal National Orthopaedic Hospital NHS Trust,,,,,,"17,300","17,295","7,425","9,875",0,335,"14,465","2,465",25,57,40, 	7 ,2,49,30,195,320,740,190,200,150,150,175,765,825,930,"1,070","1,000","1,255","1,580","1,525","1,385","1,415","1,510","1,025",525,250,55,"9,605","50,835",15,"1,130",0
RGM,Royal Papworth Hospital NHS Foundation Trust,,,,,,"24,560","23,720","14,720","9,840",0,"1,515","14,090","5,315","2,800",73,41, 	5 ,2,61,0,*,*,*,*,45,55,80,80,530,670,640,730,955,"1,395","1,915","2,445","2,635","3,115","3,420","2,685","1,835",780,200,"9,845","64,435",135,810,75
RA2,Royal Surrey County Hospital NHS Foundation Trust,,,,,,"91,505","82,255","41,480","49,970",55,"31,775","38,745","4,285","7,450",68,31, 	3 ,1,54,"4,330","1,975","1,285","1,175",285,360,425,535,640,"3,425","3,920","4,455","4,445","3,640","4,450","5,135","6,630","5,665","7,200","8,010","7,015","6,850","5,235","3,775","34,170","160,365","12,675","2,335","1,525"
RD1,Royal United Hospitals Bath NHS Foundation Trust,,,,,,"116,415","88,495","52,350","64,065",*,"41,095","24,845","11,780","10,775",69,42, 	4 ,1,56,"6,850","2,650","1,550","1,305",340,400,415,475,535,"3,550","4,705","4,855","4,245","3,565","4,935","5,975","6,275","7,065","8,700","10,940","10,510","10,625","9,140","6,560","31,090","242,785","13,295",765,"1,980"
8G301,Ryalls Ann (Counsellor),,,,,,145,145,65,80,0,0,125,20,*,*,*,*,*,56,0,*,*,*,*,*,*,0,*,*,*,*,*,*,10,15,15,20,15,20,*,10,*,*,90,60,0,15,*
RM3,Salford Royal NHS Foundation Trust,,,,,,"132,155","96,535","62,070","70,080",*,"38,090","35,505","20,215","2,725",52,35, 	5 ,1,57,620,"1,040",530,485,135,360,460,630,710,"4,840","6,590","6,750","6,770","6,850","8,745","9,935","10,180","9,600","10,385","12,010","11,170","9,070","6,515","4,430","47,495","279,625","11,240","1,460","2,345"
RNZ,Salisbury NHS Foundation Trust,,,,,,"68,290","58,595","30,010","38,285",0,"22,315","24,020","3,450","8,810",79,40, 	4 ,1,54,"2,945","1,195","1,035",685,170,200,270,355,435,"2,840","3,940","3,830","3,170","2,355","2,910","3,580","4,860","4,015","5,040","6,150","5,755","5,400","4,370","2,630","22,270","163,570","6,670","1,075","4,420"
RXK-X,Sandwell And West Birmingham Hospitals NHS Trust,,,,,,"131,540","97,995","60,185","71,340",15,"48,460","33,095","3,150","13,290",54,33, 	4 ,1,51,"9,640","3,765","2,090","1,920",485,495,600,635,800,"5,055","6,650","6,830","5,605","5,170","5,995","6,740","7,200","7,665","8,360","9,375","10,365","10,405","7,485","4,975","30,155","281,255","11,665","1,520","2,450"
8J285,Shaw Healthcare (Ledbury) Limited,,,,,,45,45,15,30,0,0,0,45,0,,, 	28 ,23,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*,*,*,*,*,15,15,0,"1,310",0,0,0
RCU,Sheffield Children's NHS Foundation Trust,,,,,,"25,970","24,975","14,445","11,525",0,"6,190","9,580","8,610",595,48,35, 	3 ,1,7,"2,585","7,290","7,250","6,240","1,430",680,315,150,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13,465","40,075","1,260",530,130
RHQ,Sheffield Teaching Hospitals NHS Foundation Trust,,,,,,"282,755","239,630","122,825","159,925",*,"67,225","94,435","54,580","23,390",39,27, 	5 ,2,56,"7,320",*,520,530,85,725,"1,065","1,555","1,955","12,720","16,545","15,735","13,570","11,285","15,795","18,755","22,630","21,890","25,320","28,105","23,680","19,025","12,795","7,560","124,760","565,700","18,230","3,065","9,205"
NDAJ1,Sheppey Community Hospital,,,,,,140,140,55,85,0,10,0,0,135,,, 	22 ,19,79,0,0,0,0,0,0,0,0,0,0,0,0,*,0,*,*,*,10,*,20,25,30,20,25,0,"3,165",*,0,*
NTPH1,Shepton Mallet NHS Treatment Centre,,,,,,"7,510","6,570","3,430","4,080",0,10,"6,510",0,50,66,48, 	3 ,2,64,0,0,0,0,0,0,0,10,15,115,150,195,235,280,450,640,595,675,900,"1,145",950,715,335,100,"6,055","4,880",0,85,0
RK5,Sherwood Forest Hospitals NHS Foundation Trust,,,,,,"111,600","93,105","46,895","64,705",0,"35,655","36,345","8,575","12,530",45,28, 	4 ,1,55,"4,785","1,945","1,280","1,020",255,340,425,555,745,"5,025","6,790","5,870","4,395","3,800","5,110","6,235","6,825","6,750","8,125","10,365","9,655","9,175","7,195","4,695","39,060","213,245","10,935",920,"5,845"
RXW,Shrewsbury And Telford Hospital NHS Trust,,,,,,"163,805","127,380","75,255","88,550",*,"51,235","37,015","28,065","11,070",61,30, 	4 ,2,57,"7,490","3,320","1,815","1,720",530,465,535,655,785,"4,730","6,165","5,960","5,265","4,915","7,255","8,515","11,475","10,985","15,035","17,480","15,980","13,475","10,630","6,430","59,525","280,375","14,540",795,"1,610"
R1D,Shropshire Community Health NHS Trust,,,,,,"2,735","2,735","1,195","1,540",0,430,175,860,"1,270",71,67, 	17 ,14,58,*,135,525,85,*,10,*,*,*,15,20,25,25,30,40,25,30,40,110,125,225,410,460,375,"1,030","29,640",15,*,10
NDAJ2,Sittingbourne Memorial Hospital,,,,,,145,145,80,65,0,*,0,0,140,,, 	21 ,18,82,0,0,0,0,0,0,0,0,0,0,0,*,0,*,*,*,0,*,*,10,25,30,35,30,0,"3,130",0,0,*
R1C,Solent NHS Trust,,,,,,"1,115","1,110",445,670,0,25,0,0,"1,085",,, 	30 ,22,81,0,0,0,0,0,0,0,*,0,*,*,*,*,*,10,10,20,40,60,95,145,200,255,270,0,"32,890",0,0,*
RH5,Somerset Partnership NHS Foundation Trust,,,,,,"4,185","3,680","1,720","2,465",0,"1,310",0,0,"2,370",,, 	34 ,20,70,0,0,0,10,10,20,15,35,30,175,140,125,140,110,145,135,95,100,140,305,370,585,770,735,0,"123,950",20,0,*
NFH01,Somerset Surgical Services,,,,,,"1,655","1,650",765,890,0,0,"1,650",*,0,43,33, 	4 ,3,69,0,0,0,0,0,0,0,*,*,30,35,40,30,30,70,75,85,110,185,210,235,250,175,75,"1,580",300,0,*,0
NR526,South Hams (Kingsbridge) Hospital,,,,,,335,335,155,180,0,115,205,0,15,6,3, 	13 ,10,82,0,0,0,0,0,0,0,0,*,0,0,*,0,0,*,*,*,15,10,20,40,85,85,65,*,"4,150",15,*,*
RV5,South London And Maudsley NHS Foundation Trust,,,,,,"5,245","5,245","2,895","2,345",*,"1,550",0,"2,950",740,,, 	79 ,29,38,0,0,*,50,50,50,90,110,80,655,645,675,645,455,440,490,315,185,110,85,40,30,20,10,0,"272,225",15,20,*
RRE,South Staffordshire And Shropshire Healthcare NHS Foundation Trust,,,,,,"2,655","1,970","1,410","1,245",0,"1,435",0,390,145,,, 	62 ,14,45,0,0,0,0,0,*,*,40,40,215,290,315,300,210,250,195,155,170,120,110,95,60,35,10,*,"100,595",30,*,*
RTR,South Tees Hospitals NHS Foundation Trust,,,,,,"184,115","154,890","86,880","97,230",*,"55,230","53,160","32,345","14,155",50,31, 	4 ,1,55,"8,255","4,360","2,625","2,240",530,500,655,820,815,"5,830","7,430","7,410","6,780","6,450","8,395","10,985","13,160","14,235","16,445","17,575","16,375","14,240","9,790","5,075","67,130","350,080","18,645","3,365","3,995"
RE9,South Tyneside NHS Foundation Trust,,,,,,"45,205","35,675","19,170","26,035",0,"17,555","8,715","5,690","3,710",36,20, 	5 ,1,58,"1,600",585,255,240,65,100,140,180,245,"1,765","2,290","2,220","1,720","1,370","1,945","2,525","2,870","3,325","3,780","4,305","3,855","3,995","3,245","2,300","13,000","103,340","5,750",165,"1,555"
RJC,South Warwickshire NHS Foundation Trust,,,,,,"85,250","65,310","37,645","47,595",10,"23,880","21,610","12,950","6,870",47,34, 	5 ,1,58,"4,810","1,745",935,855,220,225,260,265,285,"1,970","2,855","3,220","3,065","2,675","3,385","4,340","4,615","5,345","6,540","8,505","8,225","8,020","7,195","5,430","30,230","175,170","6,270",510,840
RQY,South West London And St George's Mental Health NHS Trust,,,,,,"3,270","1,045","1,800","1,465",0,680,95,255,20,*,*,*,*,41,0,0,0,25,20,25,45,55,60,355,405,350,350,260,330,305,185,120,105,85,75,45,15,*,0,"190,605",*,*,0
RXG,South West Yorkshire Partnership NHS Foundation Trust,,,,,,"2,965","2,470","1,585","1,375",0,"1,550",10,295,620,,, 	62 ,28,53,0,0,0,0,0,*,15,20,25,205,210,265,240,210,205,220,195,150,140,195,170,170,160,90,0,"169,065",*,*,*
NTP11,Southampton NHS Treatment Centre,,,,,,"13,895","12,990","6,460","7,430",*,0,"12,990",*,0,44,35, 	3 ,1,52,0,0,0,0,0,15,50,75,100,765,"1,045","1,020",990,"1,020","1,095","1,225","1,160","1,135","1,125","1,200",900,600,270,75,"12,400","4,845",0,240,0
RAJ,Southend University Hospital NHS Foundation Trust,,,,,,"122,480","104,265","53,825","68,655",0,"38,330","40,445","15,715","9,780",64,38, 	3 ,1,59,"4,510","1,025",960,935,255,335,435,485,455,"3,310","4,470","4,405","4,295","3,945","5,245","6,520","7,620","8,205","10,850","14,050","12,420","10,955","8,535","5,950","48,330","195,370","12,035",985,"3,385"
RW1,Southern Health NHS Foundation Trust,,,,,,"12,295","11,120","6,025","6,270",*,"3,740","3,305","2,500","1,575",34,27, 	38 ,11,64,*,0,0,25,30,30,30,85,90,400,530,460,530,495,540,695,700,665,860,"1,180","1,135","1,360","1,305","1,070","4,500","253,420","1,065",150,15
RVY,Southport And Ormskirk Hospital NHS Trust,,,,,,"60,960","52,500","28,370","32,585",*,"21,920","18,130","7,095","5,350",78,34, 	5 ,2,57,"3,730","1,650",785,690,195,120,175,220,255,"1,555","2,125","2,225","1,755","1,685","2,140","2,815","3,170","3,745","4,500","5,945","6,125","6,545","4,880","2,980","22,440","157,170","5,435",215,645
NPG05,Spamedica - Newton-Le-Willows,,,,,,"2,390","2,390",950,"1,435",0,0,"2,390",0,0,52,34,,,75,0,0,0,0,0,0,0,0,0,0,0,0,0,*,20,55,50,170,310,475,515,490,230,65,"2,390",0,0,0,0
NPG02,Spamedica (Birkenhead),,,,,,"3,705","3,705","1,530","2,175",0,0,"3,705",0,0,39,28,0 ,0,75,0,0,0,0,0,0,0,0,0,0,0,*,*,10,25,50,125,235,440,725,785,725,440,150,"3,705",0,0,*,0
NPG08,Spamedica (Bolton),,,,,,"3,155","3,155","1,290","1,865",0,0,"3,155",0,0,44,28,,,74,0,0,0,0,0,0,0,0,0,*,*,*,*,20,50,65,105,280,385,645,640,555,295,100,"3,155",0,0,0,0
NPG01,Spamedica (Manchester),,,,,,"9,150","9,150","3,885","5,265",0,0,"9,150",0,0,143,50,,,75,0,0,0,0,0,0,0,0,*,*,*,*,30,50,115,195,360,605,990,"1,605","2,030","1,820",940,395,"9,150",0,0,0,0
NPG10,Spamedica (Sheffiled),,,,,,655,655,305,355,0,0,655,0,0,26,15,,,74,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*,15,30,40,70,160,155,105,60,10,655,0,0,0,0
NPG07,Spamedica Eye Hospital (Wakefield),,,,,,"7,550","7,550","3,200","4,350",0,0,"7,550",0,0,40,28,,,74,0,0,0,0,0,0,0,0,0,*,*,10,15,25,70,155,265,520,940,"1,480","1,625","1,485",705,240,"7,550",0,0,0,0
NPG06,Spamedica Liverpool,,,,,,"1,910","1,910",805,"1,105",0,0,"1,910",0,0,46,25,,,73,0,0,0,0,0,0,0,0,0,0,*,0,*,*,25,60,90,130,230,400,430,345,160,30,"1,910",0,0,0,0
NT312,Spire Alexandra Hospital,,,,,,"1,515","1,515",570,940,0,0,"1,515",0,0,55,49, 	2 ,2,54,0,0,0,0,0,0,0,*,*,45,60,80,105,130,160,180,150,135,175,145,90,45,10,0,795,"1,405",0,0,0
NT302,Spire Bristol Hospital,,,,,,"1,485","1,485",750,735,0,0,"1,485",0,0,28,23, 	2 ,3,60,0,0,0,0,0,0,0,0,*,20,35,45,55,55,110,140,155,195,210,215,135,70,25,*,795,"1,695",0,0,0
NT315,Spire Bushey Hospital,,,,,,"1,145","1,145",540,605,0,0,"1,145",0,0,44,36, 	2 ,1,54,0,0,0,0,0,0,0,*,*,25,45,80,95,100,100,140,125,100,115,95,60,30,25,*,885,585,0,0,0
NT317,Spire Cambridge Lea Hospital,,,,,,890,890,475,415,0,0,880,*,0,32,26, 	3 ,3,56,0,0,0,0,0,0,0,*,*,30,30,35,50,50,80,110,85,90,115,105,55,35,10,0,430,"1,220",0,0,0
NT324,Spire Cheshire Hospital,,,,,,"3,410","3,410","1,580","1,830",0,0,"3,410",0,0,48,43, 	2 ,1,54,0,0,0,0,0,0,0,15,15,120,160,185,200,275,335,375,375,305,360,285,220,115,45,10,"2,540","1,695",0,0,0
NT345,Spire Clare Park Hospital,,,,,,"1,175","1,175",535,640,0,0,"1,175",*,0,48,29, 	2 ,2,56,0,0,0,0,0,0,0,*,10,40,50,45,75,80,115,125,105,125,130,125,90,45,10,*,900,670,0,0,0
NT344,Spire Dunedin Hospital,,,,,,"1,805","1,805",735,"1,070",0,0,"1,805",0,0,47,37, 	2 ,2,53,0,0,0,0,0,0,0,*,*,55,90,120,130,140,220,225,175,165,155,140,100,60,15,*,"1,535",585,0,0,0
NT348,Spire Elland Hospital,,,,,,"4,225","4,225","1,765","2,460",0,0,"4,225",0,0,59,51, 	2 ,2,55,0,0,0,0,0,0,0,10,10,85,150,250,300,330,480,450,405,450,425,430,245,115,70,10,"3,335","1,880",0,0,0
NT347,Spire Fylde Coast Hospital,,,,,,"4,630","4,630","2,035","2,595",0,0,"4,630",0,0,49,35, 	2 ,2,59,0,0,0,0,0,0,0,10,15,100,155,200,250,245,405,475,390,390,500,530,480,300,145,35,"4,030","1,435",0,0,0
NT308,Spire Gatwick Park Hospital,,,,,,710,710,260,450,0,0,710,0,0,41,30, 	3 ,3,58,0,0,0,0,0,0,0,*,*,15,20,30,25,50,55,75,85,80,95,75,60,30,15,*,540,435,0,0,0
NT316,Spire Harpenden Hospital,,,,,,"1,625","1,625",785,840,0,0,"1,625",0,0,39,28, 	3 ,3,55,0,0,0,0,0,0,0,10,10,70,70,70,75,120,135,165,190,180,180,165,110,45,25,0,"1,170","1,230",0,0,0
NT319,Spire Hartswood Hospital,,,,,,"1,215","1,215",655,555,0,0,"1,215",0,0,45,41, 	2 ,1,60,0,0,0,0,0,0,0,*,10,35,40,50,40,55,70,100,115,120,140,165,120,85,55,10,970,510,0,0,0
NT351,Spire Hull And East Riding Hospital,,,,,,"9,205","9,205","3,965","5,240",0,0,"9,205",0,0,58,31, 	2 ,2,57,0,*,*,15,*,*,10,20,25,195,240,345,415,520,855,"1,215","1,095","1,090",945,955,640,380,170,45,"7,225","4,685",0,0,0
NT332,Spire Leeds Hospital,,,,,,"3,285","3,285","1,560","1,725",0,0,"3,285",*,0,48,42, 	2 ,2,51,0,50,70,35,*,*,*,10,15,120,130,195,235,245,345,335,320,285,290,270,160,95,40,*,"2,415","1,940",0,0,0
NT322,Spire Leicester Hospital,,,,,,"1,280","1,280",600,680,0,0,"1,275",*,0,48,41, 	3 ,3,58,0,0,0,0,0,0,0,*,*,20,35,35,55,65,105,165,160,145,165,150,90,70,10,*,605,"1,850",0,0,0
NT321,Spire Little Aston Hospital,,,,,,"2,505","2,505","1,040","1,465",0,0,"2,505",0,0,61,56, 	2 ,3,57,0,0,0,0,0,0,0,*,*,65,80,80,110,180,245,305,295,255,285,285,205,75,30,*,"1,695","1,910",0,0,0
NT337,Spire Liverpool Hospital,,,,,,"7,615","7,615","3,645","3,970",0,0,"7,615",0,0,49,40, 	2 ,2,54,0,0,0,0,0,0,0,20,45,280,340,475,560,570,715,885,850,750,645,605,410,320,95,35,"6,845","1,735",0,0,0
NT327,Spire Manchester Hospital,,,,,,"1,410","1,410",680,730,0,0,"1,410",0,0,38,29, 	2 ,1,48,0,0,0,0,0,0,0,*,10,75,130,115,135,140,160,170,140,100,95,70,35,20,*,*,"1,055",690,0,0,0
NT350,Spire Methley Park Hospital,,,,,,"2,965","2,965","1,215","1,750",0,0,"2,965",0,0,55,46, 	2 ,2,54,0,0,0,0,0,0,0,10,*,90,105,150,185,230,370,360,310,300,300,260,160,85,25,*,"2,155","1,415",0,0,0
NT364,Spire Montefiore Hospital,,,,,,"1,185","1,185",485,700,0,0,"1,185",0,0,37,25, 	2 ,1,53,0,0,0,0,0,0,0,*,0,45,60,80,95,95,125,140,145,95,90,95,55,40,10,*,905,495,0,0,0
NT325,Spire Murrayfield Hospital,,,,,,"2,430","2,430","1,155","1,275",0,0,"2,430",0,0,59,56, 	2 ,1,59,0,0,0,0,0,0,0,*,*,70,95,90,125,140,170,225,250,200,270,265,240,180,75,20,"1,900","1,050",0,0,0
NT318,Spire Norwich Hospital,,,,,,"1,225","1,225",630,590,0,0,"1,225",0,0,42,37, 	3 ,3,60,0,0,0,0,0,0,0,*,*,35,30,35,55,55,85,80,115,140,160,220,130,50,15,0,490,"2,040",0,0,0
